accuracy,recall,precision,Feature
2.807923774225984,1.6503501886550638,0.7276133084484422,Array/List(1/-1)
7.749395291708702,10.1128462490817,2.1080354796881235,Convergence
3.2571665520660193,3.7789420725724265,5.286064162533704,Counterexample
23.286227395477926,8.805381025361328,18.76460767801682,Example
0.18237206944970508,5.722534179816747,0.5889810046129205,Explanation
7.362118567648868,7.33453459107443,10.028775802393463,Tag/Adjacency(1/-1)
0.9577655281724922,1.9947310671494165,0.3853766556018998,Array/List(1/-1)_AND_Convergence
7.186203883511436,4.84671273999579,12.097555241775623,Array/List(1/-1)_AND_Tag/Adjacency(1/-1)
7.667151347271932,0.4779703399657779,2.11639758821935,Counterexample_AND_Array/List(1/-1)
1.2491483816104656,1.5800371058040017,3.5694820913889327,Counterexample_AND_Convergence
6.934938591593948,8.119880419446778,5.658220037284289,Counterexample_AND_Tag/Adjacency(1/-1)
6.570003316688232,5.021796919048217,2.831140920239473,Example_AND_Array/List(1/-1)
0.8507101442595791,1.969634548354996,1.7022955710553067,Example_AND_Convergence
4.711911450523731,6.622904666710628,1.8224242722804675,Example_AND_Counterexample
8.062400424511223,10.186167879681763,10.575211183032254,Example_AND_Tag/Adjacency(1/-1)
3.471940673421461,5.428562985797474,4.372695075623171,Explanation_AND_Array/List(1/-1)
2.0506837085827403,2.546857434619808,4.870879071949739,Explanation_AND_Convergence
0.25983765267613795,7.866634274321879,2.3454842449030195,Explanation_AND_Counterexample
0.8959387876903578,2.622318712510125,6.296248038699815,Explanation_AND_Example
4.331145275266022,3.1229539423835235,3.159629951895273,Explanation_AND_Tag/Adjacency(1/-1)
0.15501718364302935,0.18824865764812618,0.6928826203578934,Tag/Adjacency(1/-1)_AND_Convergence
