algorithm,model,feature,metric,ss,pct_with_error,pct_without_error
algo2,Mistral,Array/List,accuracy,2.089019025482091,0.24428366917850294,0.44383676919241494
algo2,Mistral,Array/List & Beam Width,accuracy,1.4781163911845718,0.17284653280174256,0.3140432880463186
algo2,Mistral,Array/List & Beam vs Contrastive,accuracy,2.4871405819559196,0.29083881942278544,0.5284223968079517
algo2,Mistral,Array/List & Contrastive Penalty,accuracy,2.8171530647382874,0.3294294972411361,0.5985374471567593
algo2,Mistral,Array/List & Convergence,accuracy,0.10208720730027585,0.011937774271702834,0.021689633129872703
algo2,Mistral,Array/List & Greedy vs Beam/Contrastive,accuracy,0.2693186122589519,0.03149331718771525,0.057219920589671375
algo2,Mistral,Array/List & Tag/Adjacency,accuracy,0.4772766012396699,0.05581130566150093,0.10140305192120794
algo2,Mistral,Beam Width,accuracy,6.725637052341447,0.786475985459111,1.4289410405839387
algo2,Mistral,Beam vs Contrastive,accuracy,169.2905496728695,19.79633317211677,35.967777078657626
algo2,Mistral,Contrastive Penalty,accuracy,181.35795884986297,21.20746009593883,38.53164070857534
algo2,Mistral,Convergence,accuracy,2.0064053891184455,0.23462307635052107,0.4262845262460322
algo2,Mistral,Convergence & Beam Width,accuracy,0.4602660123966935,0.05382213801546179,0.09778895137830604
algo2,Mistral,Convergence & Beam vs Contrastive,accuracy,0.006749311294765923,0.0007892443809279546,0.001433970913046844
algo2,Mistral,Convergence & Contrastive Penalty,accuracy,0.4163266184573015,0.04868399602533928,0.0884535080872465
algo2,Mistral,Convergence & Greedy vs Beam/Contrastive,accuracy,0.37068870523416425,0.04334723424394512,0.078757194310034
algo2,Mistral,Counterexample,accuracy,5.055238033746529,0.5911444943251951,1.0740450369421066
algo2,Mistral,Counterexample & Array/List,accuracy,0.2262504304407713,0.026457052150845088,0.048069576605244774
algo2,Mistral,Counterexample & Beam Width,accuracy,0.004407713498622776,0.0005154249018305164,0.0009364708003571507
algo2,Mistral,Counterexample & Beam vs Contrastive,accuracy,0.3426330061983532,0.04006648427554591,0.07279642963264409
algo2,Mistral,Counterexample & Contrastive Penalty,accuracy,0.46591339531680365,0.054482526170932105,0.09898880459126358
algo2,Mistral,Counterexample & Convergence,accuracy,0.02417742768595057,0.0028272364561442616,0.00513678011574794
algo2,Mistral,Counterexample & Greedy vs Beam/Contrastive,accuracy,0.19264850206611678,0.022527742625796807,0.04093044998814759
algo2,Mistral,Counterexample & Tag/Adjacency,accuracy,3.1728757747934084,0.3710266525386242,0.6741149390002334
algo2,Mistral,Error,accuracy,384.4883290289211,44.96092119114189,0.0
algo2,Mistral,Example,accuracy,15.346436380853902,1.7945666086331173,3.2605316939721316
algo2,Mistral,Example & Array/List,accuracy,1.638430182506884,0.1915931505617669,0.3481038467724709
algo2,Mistral,Example & Beam Width,accuracy,1.0461819903581324,0.12233740914550836,0.22227372222265307
algo2,Mistral,Example & Beam vs Contrastive,accuracy,0.06516012396694439,0.007619631019443647,0.013844038062310972
algo2,Mistral,Example & Contrastive Penalty,accuracy,4.918909263085422,0.5752026135163287,1.0450803791864234
algo2,Mistral,Example & Convergence,accuracy,0.5842049758953171,0.06831519163934506,0.12412124824362117
algo2,Mistral,Example & Counterexample,accuracy,0.013791752754821047,0.0016127665312061534,0.002930220792406488
algo2,Mistral,Example & Greedy vs Beam/Contrastive,accuracy,0.7074397382920183,0.08272589808164753,0.15030392926622427
algo2,Mistral,Example & Tag/Adjacency,accuracy,0.3325761880165294,0.038890469880392166,0.07065973981042184
algo2,Mistral,Explanation,accuracy,1.038140926308538,0.1213971110409083,0.2205653031775859
algo2,Mistral,Explanation & Array/List,accuracy,1.0142153064738302,0.11859932024566001,0.21548202261439808
algo2,Mistral,Explanation & Beam Width,accuracy,0.1773803374655651,0.020742328886262595,0.03768654805851199
algo2,Mistral,Explanation & Beam vs Contrastive,accuracy,0.01983471074380207,0.0023194120582372747,0.004214118601607089
algo2,Mistral,Explanation & Contrastive Penalty,accuracy,0.028241219008264228,0.0033024441219822722,0.006000180587053667
algo2,Mistral,Explanation & Convergence,accuracy,0.04325456267217615,0.005058059859379335,0.009189942798543495
algo2,Mistral,Explanation & Counterexample,accuracy,0.3447938188705218,0.04031916328015332,0.07325551981016128
algo2,Mistral,Explanation & Example,accuracy,2.818733212809921,0.32961427505506485,0.5988731682806
algo2,Mistral,Explanation & Greedy vs Beam/Contrastive,accuracy,0.3611639118457306,0.04223343324514533,0.07673353943988648
algo2,Mistral,Explanation & Tag/Adjacency,accuracy,0.013182248622589463,0.0015414929314998844,0.0028007244395445684
algo2,Mistral,Greedy vs Beam/Contrastive,accuracy,26.965919851927776,3.153314433161835,5.729228216396555
algo2,Mistral,Tag/Adjacency,accuracy,20.522996298209367,2.399898123046748,4.360352998241866
algo2,Mistral,Tag/Adjacency & Beam Width,accuracy,1.575520833333335,0.18423671844971387,0.3347380124030391
algo2,Mistral,Tag/Adjacency & Beam vs Contrastive,accuracy,7.777636449724494,0.9094936648730165,1.6524507396490813
algo2,Mistral,Tag/Adjacency & Contrastive Penalty,accuracy,0.023570936639118464,0.002756315197679482,0.005007923928472209
algo2,Mistral,Tag/Adjacency & Convergence,accuracy,0.3991774276859511,0.046678620682191876,0.0848099599273804
algo2,Mistral,Tag/Adjacency & Greedy vs Beam/Contrastive,accuracy,3.057087207300267,0.3574866819729565,0.6495142900455336
algo2,Mistral,Array/List,precision,1.1718749999999996,0.11262670504317351,0.18310099851077752
algo2,Mistral,Array/List & Beam Width,precision,4.70052083333333,0.451758228006507,0.7344384495821185
algo2,Mistral,Array/List & Beam vs Contrastive,precision,3.1510416666666665,0.3028406957827556,0.49233824044009084
algo2,Mistral,Array/List & Contrastive Penalty,precision,2.2005208333333344,0.2114879239144038,0.34382298609246026
algo2,Mistral,Array/List & Convergence,precision,0.25520833333333326,0.02452759354273557,0.03987532856456932
algo2,Mistral,Array/List & Greedy vs Beam/Contrastive,precision,1.5038688168412544e-31,1.445340071748321e-32,2.3497376596723657e-32
algo2,Mistral,Array/List & Tag/Adjacency,precision,0.2552083333333328,0.024527593542735524,0.039875328564569254
algo2,Mistral,Beam Width,precision,2.9296875000000893,0.2815667626079425,0.4577524962769579
algo2,Mistral,Beam vs Contrastive,precision,230.104166666669,22.11487923914426,35.95289828536104
