accuracy,recall,precision,Feature
15.176700903480848,15.176700903480848,10.303948658525714,Array/List(1/-1)
4.245542524768345,4.245542524768345,0.8913450396648542,Convergence
15.43917140970381,15.43917140970381,14.261520634637668,Counterexample
15.628028020121434,15.628028020121434,22.283625991621356,Example
2.35123609808696,2.35123609808696,0.8913450396648542,Explanation
26.534640779802153,26.534640779802153,22.283625991621356,Tag/Adjacency(1/-1)
0.24359632582621626,0.24359632582621626,0.008913450396648542,Array/List(1/-1)_AND_Convergence
1.45813376145424,1.45813376145424,0.008913450396648542,Array/List(1/-1)_AND_Tag/Adjacency(1/-1)
0.07460123127621601,0.07460123127621601,1.0785274979944737,Counterexample_AND_Array/List(1/-1)
0.2579930546689948,0.2579930546689948,0.08022105356983689,Counterexample_AND_Convergence
5.6260900872437185,5.6260900872437185,18.0497370532133,Counterexample_AND_Tag/Adjacency(1/-1)
0.17781222991782625,0.17781222991782625,0.008913450396648542,Example_AND_Array/List(1/-1)
0.7858501509475205,0.7858501509475205,0.22283625991621356,Example_AND_Convergence
0.7858501509475196,0.7858501509475196,0.22283625991621356,Example_AND_Counterexample
2.812758027496604,2.812758027496604,5.570906497905339,Example_AND_Tag/Adjacency(1/-1)
5.44570619284361,5.44570619284361,1.0785274979944737,Explanation_AND_Array/List(1/-1)
0.020665161018342364,0.020665161018342364,0.22283625991621356,Explanation_AND_Convergence
1.5521832053777167,1.5521832053777167,0.22283625991621356,Explanation_AND_Counterexample
2.296129002039611e-05,2.296129002039611e-05,0.08022105356983689,Explanation_AND_Example
0.005166290254585625,0.005166290254585625,0.22283625991621356,Explanation_AND_Tag/Adjacency(1/-1)
1.3782514334733367,1.3782514334733367,2.005526339245922,Tag/Adjacency(1/-1)_AND_Convergence
