accuracy,recall,precision,Feature
10.136288959077445,8.815879147354643,11.15793461430402,Array/List(1/-1)
3.608447886855055,1.4328878670991074,5.231630806365566,Counterexample
20.204875650658675,34.95778925883268,5.409238694467319,Example
11.693097353794391,5.612531000223715,6.7183763791064655,Explanation
6.302888504932244,9.812775288874754,17.837442684038297,Tag/Adjacency(1/-1)
8.397180782678367,0.6979008128938137,4.26655014076665,Array/List(1/-1)_AND_Tag/Adjacency(1/-1)
4.196088375511529,3.604472681020956,1.7465456311032526,Counterexample_AND_Array/List(1/-1)
0.5093328366135997,2.5403508587749464,0.416861276883832,Counterexample_AND_Tag/Adjacency(1/-1)
3.2902962435712886,3.7473980202136232,1.7749368724350738,Example_AND_Array/List(1/-1)
9.816866553711234,4.595720624317023,8.975638307991474,Example_AND_Counterexample
2.033587065779147,2.76395538176992,3.5827096369839873,Example_AND_Tag/Adjacency(1/-1)
1.3028693631172967,7.483647935485269,1.8452326281925309,Explanation_AND_Array/List(1/-1)
12.50820487396959,6.651580595659038,22.87772028900389,Explanation_AND_Counterexample
0.5657040971644325,2.710373123606401,0.989516031473132,Explanation_AND_Example
5.434271452565714,4.572737403874117,7.169666006884498,Explanation_AND_Tag/Adjacency(1/-1)
